Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2001","2001","3050","FAO TIER 1","ha","11711630.9402","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2002","2002","3050","FAO TIER 1","ha","12402359.4688","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2003","2003","3050","FAO TIER 1","ha","16858989.2113","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2004","2004","3050","FAO TIER 1","ha","16211792.2027","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2005","2005","3050","FAO TIER 1","ha","18278360.933","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2006","2006","3050","FAO TIER 1","ha","16181708.693","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2007","2007","3050","FAO TIER 1","ha","16206630.2318","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2008","2008","3050","FAO TIER 1","ha","17043871.8293","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2009","2009","3050","FAO TIER 1","ha","15354415.5741","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2010","2010","3050","FAO TIER 1","ha","18356591.4704","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2011","2011","3050","FAO TIER 1","ha","19005754.5833","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2012","2012","3050","FAO TIER 1","ha","18612566.1257","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2013","2013","3050","FAO TIER 1","ha","17044028.2237","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2014","2014","3050","FAO TIER 1","ha","15927340.5298","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2015","2015","3050","FAO TIER 1","ha","17182623.3087","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2016","2016","3050","FAO TIER 1","ha","17946879.3525","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2017","2017","3050","FAO TIER 1","ha","18278411.7287","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2018","2018","3050","FAO TIER 1","ha","15467257.2623","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2019","2019","3050","FAO TIER 1","ha","16784944.7276","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2020","2020","3050","FAO TIER 1","ha","15746056.1411","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6796","Humid tropical forest","2021","2021","3050","FAO TIER 1","ha","14460146.3685","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2001","2001","3050","FAO TIER 1","ha","3952819.5859","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2002","2002","3050","FAO TIER 1","ha","2714514.8233","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2003","2003","3050","FAO TIER 1","ha","3713784.6112","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2004","2004","3050","FAO TIER 1","ha","3611053.3177","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2005","2005","3050","FAO TIER 1","ha","4240434.0709","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2006","2006","3050","FAO TIER 1","ha","3652292.0562","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2007","2007","3050","FAO TIER 1","ha","3956077.1138","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2008","2008","3050","FAO TIER 1","ha","4156510.6601","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2009","2009","3050","FAO TIER 1","ha","3827962.5588","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2010","2010","3050","FAO TIER 1","ha","5218344.5011","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2011","2011","3050","FAO TIER 1","ha","4086204.4179","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2012","2012","3050","FAO TIER 1","ha","4796013.9473","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2013","2013","3050","FAO TIER 1","ha","4640502.9293","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2014","2014","3050","FAO TIER 1","ha","4437731.6822","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2015","2015","3050","FAO TIER 1","ha","4458118.7344","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2016","2016","3050","FAO TIER 1","ha","4703434.3884","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2017","2017","3050","FAO TIER 1","ha","4162619.7731","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2018","2018","3050","FAO TIER 1","ha","4482926.3506","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2019","2019","3050","FAO TIER 1","ha","3664474.94","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2020","2020","3050","FAO TIER 1","ha","3476289.8045","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6797","Other forest","2021","2021","3050","FAO TIER 1","ha","3671210.3547","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2001","2001","3050","FAO TIER 1","ha","1150518.4155","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2002","2002","3050","FAO TIER 1","ha","1044024.8467","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2003","2003","3050","FAO TIER 1","ha","1179863.9814","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2004","2004","3050","FAO TIER 1","ha","1413879.7998","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2005","2005","3050","FAO TIER 1","ha","1193276.5903","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2006","2006","3050","FAO TIER 1","ha","705308.0209","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2007","2007","3050","FAO TIER 1","ha","864223.6428","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2008","2008","3050","FAO TIER 1","ha","658816.6937","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2009","2009","3050","FAO TIER 1","ha","798762.7225","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2010","2010","3050","FAO TIER 1","ha","678255.2949","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2011","2011","3050","FAO TIER 1","ha","1418423.4137","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2012","2012","3050","FAO TIER 1","ha","1337691.332","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2013","2013","3050","FAO TIER 1","ha","719359.1308","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2014","2014","3050","FAO TIER 1","ha","513406.7636","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2015","2015","3050","FAO TIER 1","ha","510971.2843","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2016","2016","3050","FAO TIER 1","ha","794777.0025","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2017","2017","3050","FAO TIER 1","ha","694606.519","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2018","2018","3050","FAO TIER 1","ha","383597.4328","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2019","2019","3050","FAO TIER 1","ha","310684.998","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2020","2020","3050","FAO TIER 1","ha","996565.5038","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6791","Closed shrubland","2021","2021","3050","FAO TIER 1","ha","663726.9031","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2001","2001","3050","FAO TIER 1","ha","82273740.6941","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2002","2002","3050","FAO TIER 1","ha","92186316.7682","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2003","2003","3050","FAO TIER 1","ha","92826305.1275","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2004","2004","3050","FAO TIER 1","ha","99745727.1169","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2005","2005","3050","FAO TIER 1","ha","108987427.02","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2006","2006","3050","FAO TIER 1","ha","94743273.1053","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2007","2007","3050","FAO TIER 1","ha","104088993.5074","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2008","2008","3050","FAO TIER 1","ha","96672901.0392","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2009","2009","3050","FAO TIER 1","ha","87496279.63","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2010","2010","3050","FAO TIER 1","ha","95879771.4157","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2011","2011","3050","FAO TIER 1","ha","98895563.2327","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2012","2012","3050","FAO TIER 1","ha","90891919.5623","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2013","2013","3050","FAO TIER 1","ha","87958689.8428","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2014","2014","3050","FAO TIER 1","ha","80303946.1025","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2015","2015","3050","FAO TIER 1","ha","79365616.085","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2016","2016","3050","FAO TIER 1","ha","83042011.2718","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2017","2017","3050","FAO TIER 1","ha","75302415.751","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2018","2018","3050","FAO TIER 1","ha","73508611.8241","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2019","2019","3050","FAO TIER 1","ha","66401572.3841","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2020","2020","3050","FAO TIER 1","ha","75990358.0612","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6794","Grassland","2021","2021","3050","FAO TIER 1","ha","82513125.4069","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2001","2001","3050","FAO TIER 1","ha","4787807.1022","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2002","2002","3050","FAO TIER 1","ha","4756131.8997","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2003","2003","3050","FAO TIER 1","ha","1352619.9126","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2004","2004","3050","FAO TIER 1","ha","767219.2416","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2005","2005","3050","FAO TIER 1","ha","1512645.7498","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2006","2006","3050","FAO TIER 1","ha","3068902.3391","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2007","2007","3050","FAO TIER 1","ha","2674751.9552","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2008","2008","3050","FAO TIER 1","ha","5265162.1693","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2009","2009","3050","FAO TIER 1","ha","2342321.2154","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2010","2010","3050","FAO TIER 1","ha","7110129.2056","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2011","2011","3050","FAO TIER 1","ha","11454603.9085","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2012","2012","3050","FAO TIER 1","ha","5881108.386","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2013","2013","3050","FAO TIER 1","ha","2468063.915","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2014","2014","3050","FAO TIER 1","ha","848374.4524","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2015","2015","3050","FAO TIER 1","ha","1238447.8919","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2016","2016","3050","FAO TIER 1","ha","551899.0033","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2017","2017","3050","FAO TIER 1","ha","2254870.1174","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2018","2018","3050","FAO TIER 1","ha","1527110.6488","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2019","2019","3050","FAO TIER 1","ha","490850.442","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2020","2020","3050","FAO TIER 1","ha","2650887.3978","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6792","Open shrubland","2021","2021","3050","FAO TIER 1","ha","7243486.4181","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2001","2001","3050","FAO TIER 1","ha","99838215.7894","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2002","2002","3050","FAO TIER 1","ha","114303904.1018","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2003","2003","3050","FAO TIER 1","ha","130682504.8678","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2004","2004","3050","FAO TIER 1","ha","120475606.3448","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2005","2005","3050","FAO TIER 1","ha","136248760.2224","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2006","2006","3050","FAO TIER 1","ha","119255392.7473","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2007","2007","3050","FAO TIER 1","ha","123804089.9543","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2008","2008","3050","FAO TIER 1","ha","125669390.2365","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2009","2009","3050","FAO TIER 1","ha","116720707.4327","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2010","2010","3050","FAO TIER 1","ha","119839717.5656","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2011","2011","3050","FAO TIER 1","ha","118206664.763","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2012","2012","3050","FAO TIER 1","ha","116347144.1245","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2013","2013","3050","FAO TIER 1","ha","116759111.0389","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2014","2014","3050","FAO TIER 1","ha","110391014.6665","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2015","2015","3050","FAO TIER 1","ha","113287745.7501","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2016","2016","3050","FAO TIER 1","ha","119500583.9372","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2017","2017","3050","FAO TIER 1","ha","110913323.8394","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2018","2018","3050","FAO TIER 1","ha","109314014.8521","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2019","2019","3050","FAO TIER 1","ha","102797699.4719","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2020","2020","3050","FAO TIER 1","ha","108758781.3196","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6760","Savanna","2021","2021","3050","FAO TIER 1","ha","102470287.2492","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2001","2001","3050","FAO TIER 1","ha","14762581.8523","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2002","2002","3050","FAO TIER 1","ha","18105050.1379","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2003","2003","3050","FAO TIER 1","ha","21565870.5257","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2004","2004","3050","FAO TIER 1","ha","19421493.6865","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2005","2005","3050","FAO TIER 1","ha","19315650.3232","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2006","2006","3050","FAO TIER 1","ha","18678820.9378","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2007","2007","3050","FAO TIER 1","ha","17331190.4912","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2008","2008","3050","FAO TIER 1","ha","17994070.4621","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2009","2009","3050","FAO TIER 1","ha","16379462.142","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2010","2010","3050","FAO TIER 1","ha","16603180.1576","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2011","2011","3050","FAO TIER 1","ha","14920539.3554","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2012","2012","3050","FAO TIER 1","ha","14202693.3352","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2013","2013","3050","FAO TIER 1","ha","15157214.6357","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2014","2014","3050","FAO TIER 1","ha","14730309.1604","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2015","2015","3050","FAO TIER 1","ha","16276930.7098","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2016","2016","3050","FAO TIER 1","ha","15964346.3529","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2017","2017","3050","FAO TIER 1","ha","14869985.4441","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2018","2018","3050","FAO TIER 1","ha","12699644.5572","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2019","2019","3050","FAO TIER 1","ha","15147356.2179","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2020","2020","3050","FAO TIER 1","ha","14534763.4122","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6789","Woody savanna","2021","2021","3050","FAO TIER 1","ha","15239904.9809","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2001","2001","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2002","2002","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2003","2003","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2004","2004","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2005","2005","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2006","2006","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2007","2007","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2008","2008","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2009","2009","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2010","2010","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2011","2011","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2012","2012","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2013","2013","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2014","2014","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","002","Africa","7246","Burned Area","6993","Fires in organic soils","2021","2021","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2001","2001","3050","FAO TIER 1","ha","1264.2177","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2002","2002","3050","FAO TIER 1","ha","42.8549","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2003","2003","3050","FAO TIER 1","ha","21.4277","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2004","2004","3050","FAO TIER 1","ha","149.9787","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2005","2005","3050","FAO TIER 1","ha","107.1287","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2006","2006","3050","FAO TIER 1","ha","21.4286","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2007","2007","3050","FAO TIER 1","ha","514.2409","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2008","2008","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2009","2009","3050","FAO TIER 1","ha","471.3268","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2010","2010","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2011","2011","3050","FAO TIER 1","ha","149.9589","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2012","2012","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2013","2013","3050","FAO TIER 1","ha","21.4255","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2014","2014","3050","FAO TIER 1","ha","235.7102","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2015","2015","3050","FAO TIER 1","ha","364.2507","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2016","2016","3050","FAO TIER 1","ha","428.4618","E","Estimated value",""
"GI","Emissions from Fires","021","Northern America","7246","Burned Area","6796","Humid tropical forest","2017","2017","3050","FAO TIER 1","ha","707.0521","E","Estimated value",""
